MMSI,BaseDateTime,LAT,LON,SOG,COG
338123456,2023-01-01T23:05:00+00:00,18.99451,72.7996,6.2,307.1
338123456,2023-01-01T23:10:00+00:00,18.82559,72.76182,8.6,9.4
366789123,2023-01-01T23:15:00+00:00,18.91164,72.8231,5.3,12.1
366789123,2023-01-01T23:20:00+00:00,18.86196,72.81695,9.0,67.2
366789123,2023-01-01T23:25:00+00:00,18.92687,72.76738,6.3,331.4
338123456,2023-01-01T23:30:00+00:00,18.8548,72.89303,7.5,94.1
366789123,2023-01-01T23:35:00+00:00,18.91908,72.86172,8.5,100.0
338123456,2023-01-01T23:40:00+00:00,18.88768,72.81835,9.5,349.3
366789123,2023-01-01T23:45:00+00:00,18.87732,72.76133,8.5,214.5
374567890,2023-01-01T23:50:00+00:00,18.91062,72.92307,8.8,219.8
366789123,2023-01-01T23:55:00+00:00,18.88011,72.77542,1.9,119.0
374567890,2023-01-01T00:00:00+00:00,18.98714,72.92966,8.9,135.3
374567890,2023-01-01T00:05:00+00:00,18.82231,72.84442,7.6,8.5
374567890,2023-01-01T00:10:00+00:00,18.848,72.76179,9.2,198.9
374567890,2023-01-01T00:15:00+00:00,18.88723,72.8725,3.6,184.8
374567890,2023-01-01T00:20:00+00:00,18.85813,72.86632,6.5,127.9
374567890,2023-01-01T00:25:00+00:00,18.97024,72.92762,2.0,46.5
366789123,2023-01-01T00:30:00+00:00,18.8998,72.83497,3.8,10.6
366789123,2023-01-01T00:35:00+00:00,18.98269,72.80637,6.4,321.6
338123456,2023-01-01T00:40:00+00:00,18.89525,72.87364,1.0,343.1
338123456,2023-01-01T00:45:00+00:00,18.91863,72.79636,2.2,234.5
338123456,2023-01-01T00:50:00+00:00,18.97304,72.75274,7.3,97.9
366789123,2023-01-01T00:55:00+00:00,18.82614,72.75382,2.2,280.1
366789123,2023-01-01T01:00:00+00:00,18.89448,72.78447,5.6,331.5
338123456,2023-01-01T01:05:00+00:00,18.84196,72.8161,2.4,55.5
374567890,2023-01-01T01:10:00+00:00,18.88539,72.77181,1.3,15.5
366789123,2023-01-01T01:15:00+00:00,18.86811,72.82578,4.5,318.2
366789123,2023-01-01T01:20:00+00:00,18.88779,72.75745,3.5,176.3
338123456,2023-01-01T01:25:00+00:00,18.86157,72.94633,1.6,149.6
374567890,2023-01-01T01:30:00+00:00,18.94395,72.88624,5.5,26.2
366789123,2023-01-01T01:35:00+00:00,18.87984,72.9459,8.6,195.7
366789123,2023-01-01T01:40:00+00:00,18.80037,72.87282,1.6,242.5
374567890,2023-01-01T01:45:00+00:00,18.87473,72.91668,8.6,28.9
374567890,2023-01-01T01:50:00+00:00,18.91467,72.91465,2.8,105.2
374567890,2023-01-01T01:55:00+00:00,18.80361,72.92206,7.6,172.8
374567890,2023-01-01T02:00:00+00:00,18.90318,72.90975,1.5,147.4
374567890,2023-01-01T02:05:00+00:00,18.90817,72.92996,9.9,342.5
338123456,2023-01-01T02:10:00+00:00,18.84995,72.93769,1.8,59.1
374567890,2023-01-01T02:15:00+00:00,18.88707,72.75441,8.3,105.4
338123456,2023-01-01T02:20:00+00:00,18.8185,72.81118,1.0,251.5
366789123,2023-01-01T02:25:00+00:00,18.83964,72.92177,2.7,149.5
366789123,2023-01-01T02:30:00+00:00,18.91938,72.77511,0.5,40.4
374567890,2023-01-01T02:35:00+00:00,18.90222,72.89861,5.2,81.3
366789123,2023-01-01T02:40:00+00:00,18.99479,72.94062,5.3,19.4
366789123,2023-01-01T02:45:00+00:00,18.9899,72.7733,9.1,236.5
338123456,2023-01-01T02:50:00+00:00,18.9302,72.83868,8.2,231.5
374567890,2023-01-01T02:55:00+00:00,18.81227,72.86787,9.4,227.0
374567890,2023-01-01T03:00:00+00:00,18.84737,72.82365,6.6,235.6
366789123,2023-01-01T03:05:00+00:00,18.89788,72.9371,8.5,348.7
374567890,2023-01-01T03:10:00+00:00,18.945,72.9245,2.2,293.6
374567890,2023-01-01T03:15:00+00:00,18.85632,72.93213,0.8,114.5
338123456,2023-01-01T03:20:00+00:00,18.81265,72.81782,3.6,305.0
366789123,2023-01-01T03:25:00+00:00,18.86056,72.87091,1.2,96.0
366789123,2023-01-01T03:30:00+00:00,18.84974,72.8586,0.4,73.1
374567890,2023-01-01T03:35:00+00:00,18.96365,72.76693,4.0,210.7
374567890,2023-01-01T03:40:00+00:00,18.86882,72.7627,7.5,305.7
366789123,2023-01-01T03:45:00+00:00,18.94171,72.8391,1.3,152.8
338123456,2023-01-01T03:50:00+00:00,18.94664,72.77366,9.6,264.4
366789123,2023-01-01T03:55:00+00:00,18.84045,72.75332,8.4,134.3
338123456,2023-01-01T04:00:00+00:00,18.82985,72.8038,5.2,96.0
338123456,2023-01-01T04:05:00+00:00,18.98606,72.88769,2.7,158.9
366789123,2023-01-01T04:10:00+00:00,18.98576,72.75548,10.0,144.4
338123456,2023-01-01T04:15:00+00:00,18.8651,72.87335,1.4,240.9
366789123,2023-01-01T04:20:00+00:00,18.94214,72.8841,2.5,316.0
338123456,2023-01-01T04:25:00+00:00,18.86223,72.81934,2.7,93.3
338123456,2023-01-01T04:30:00+00:00,18.97027,72.81556,5.0,139.1
374567890,2023-01-01T04:35:00+00:00,18.98007,72.83571,1.8,139.1
374567890,2023-01-01T04:40:00+00:00,18.84089,72.85828,0.6,2.4
366789123,2023-01-01T04:45:00+00:00,18.84554,72.79523,0.7,22.4
338123456,2023-01-01T04:50:00+00:00,18.94682,72.94485,1.6,167.4
366789123,2023-01-01T04:55:00+00:00,18.85808,72.92221,2.8,187.9
338123456,2023-01-01T05:00:00+00:00,18.88538,72.83734,9.9,356.5
338123456,2023-01-01T05:05:00+00:00,18.85106,72.82377,8.1,333.1
374567890,2023-01-01T05:10:00+00:00,18.91227,72.81892,9.9,271.8
374567890,2023-01-01T05:15:00+00:00,18.90054,72.78691,1.6,330.7
374567890,2023-01-01T05:20:00+00:00,18.96333,72.75819,1.8,62.7
338123456,2023-01-01T05:25:00+00:00,18.82759,72.77039,5.9,56.2
338123456,2023-01-01T05:30:00+00:00,18.98771,72.87386,4.6,95.8
366789123,2023-01-01T05:35:00+00:00,18.81518,72.83039,7.2,130.2
338123456,2023-01-01T05:40:00+00:00,18.85903,72.93969,7.7,72.9
374567890,2023-01-01T05:45:00+00:00,18.86503,72.78056,3.6,223.2
366789123,2023-01-01T05:50:00+00:00,18.81967,72.84474,5.7,36.7
366789123,2023-01-01T05:55:00+00:00,18.91238,72.91815,8.2,297.2
338123456,2023-01-01T06:00:00+00:00,18.97852,72.93665,5.3,174.4
374567890,2023-01-01T06:05:00+00:00,18.90107,72.7509,7.0,76.2
374567890,2023-01-01T06:10:00+00:00,18.86725,72.85734,4.3,8.6
374567890,2023-01-01T06:15:00+00:00,18.97672,72.94654,2.7,121.7
366789123,2023-01-01T06:20:00+00:00,18.98208,72.93922,5.6,1.8
366789123,2023-01-01T06:25:00+00:00,18.9461,72.87401,9.1,16.1
338123456,2023-01-01T06:30:00+00:00,18.98886,72.93239,8.4,171.9
374567890,2023-01-01T06:35:00+00:00,18.99871,72.75435,2.8,288.4
338123456,2023-01-01T06:40:00+00:00,18.99812,72.7547,5.3,18.9
338123456,2023-01-01T06:45:00+00:00,18.84613,72.92539,0.5,122.9
374567890,2023-01-01T06:50:00+00:00,18.94106,72.92253,8.1,236.6
366789123,2023-01-01T06:55:00+00:00,18.83437,72.88583,8.1,48.0
366789123,2023-01-01T07:00:00+00:00,18.80753,72.79863,6.9,317.6
338123456,2023-01-01T07:05:00+00:00,18.94441,72.83996,4.0,292.3
374567890,2023-01-01T07:10:00+00:00,18.87019,72.75987,2.4,47.6
366789123,2023-01-01T07:15:00+00:00,18.97303,72.80618,4.6,284.2
338123456,2023-01-01T07:20:00+00:00,18.86541,72.93752,0.2,41.8
338123456,2023-01-01T07:25:00+00:00,18.8658,72.7854,4.6,130.4
338123456,2023-01-01T07:30:00+00:00,18.91364,72.86006,3.6,130.2
338123456,2023-01-01T07:35:00+00:00,18.90591,72.87392,5.4,95.0
374567890,2023-01-01T07:40:00+00:00,18.84604,72.91476,2.3,158.1
338123456,2023-01-01T07:45:00+00:00,18.8818,72.82207,9.0,316.5
338123456,2023-01-01T07:50:00+00:00,18.86428,72.8192,5.5,298.1
338123456,2023-01-01T07:55:00+00:00,18.97956,72.89738,3.5,286.9
374567890,2023-01-01T08:00:00+00:00,18.85874,72.91286,7.1,130.8
374567890,2023-01-01T08:05:00+00:00,18.83207,72.88894,9.6,260.7
338123456,2023-01-01T08:10:00+00:00,18.95752,72.75399,1.5,312.3
366789123,2023-01-01T08:15:00+00:00,18.86641,72.93711,8.6,50.0
366789123,2023-01-01T08:20:00+00:00,18.80938,72.76002,7.6,346.4
366789123,2023-01-01T08:25:00+00:00,18.93859,72.76286,6.6,83.8
338123456,2023-01-01T08:30:00+00:00,18.92098,72.85435,2.7,23.2
366789123,2023-01-01T08:35:00+00:00,18.87235,72.91475,4.4,77.1
374567890,2023-01-01T08:40:00+00:00,18.80168,72.83727,0.8,159.2
366789123,2023-01-01T08:45:00+00:00,18.8875,72.82801,7.0,80.6
374567890,2023-01-01T08:50:00+00:00,18.82383,72.78822,2.5,273.5
338123456,2023-01-01T08:55:00+00:00,18.93759,72.84472,7.8,33.9
338123456,2023-01-01T09:00:00+00:00,18.83909,72.90364,6.3,255.3
374567890,2023-01-01T09:05:00+00:00,18.90288,72.85774,2.8,306.3
338123456,2023-01-01T09:10:00+00:00,18.99019,72.76761,8.4,156.5
366789123,2023-01-01T09:15:00+00:00,18.94042,72.88769,4.0,257.9
338123456,2023-01-01T09:20:00+00:00,18.89148,72.87377,4.6,61.9
338123456,2023-01-01T09:25:00+00:00,18.81616,72.83344,2.7,356.6
338123456,2023-01-01T09:30:00+00:00,18.91091,72.86526,7.2,224.4
366789123,2023-01-01T09:35:00+00:00,18.891,72.88279,2.0,309.4
374567890,2023-01-01T09:40:00+00:00,18.83836,72.94002,5.5,144.7
366789123,2023-01-01T09:45:00+00:00,18.87302,72.78939,0.2,354.7
366789123,2023-01-01T09:50:00+00:00,18.80001,72.89957,1.8,28.3
338123456,2023-01-01T09:55:00+00:00,18.95664,72.77903,9.7,66.6
374567890,2023-01-01T10:00:00+00:00,18.84355,72.91329,3.8,166.0
374567890,2023-01-01T10:05:00+00:00,18.93616,72.91312,1.8,54.2
366789123,2023-01-01T10:10:00+00:00,18.96042,72.9417,3.8,324.5
338123456,2023-01-01T10:15:00+00:00,18.88368,72.79443,4.2,278.4
338123456,2023-01-01T10:20:00+00:00,18.88326,72.86508,4.9,212.7
338123456,2023-01-01T10:25:00+00:00,18.83771,72.76829,5.3,224.6
338123456,2023-01-01T10:30:00+00:00,18.91839,72.84236,4.7,351.6
374567890,2023-01-01T10:35:00+00:00,18.92185,72.88353,10.0,100.4
366789123,2023-01-01T10:40:00+00:00,18.80802,72.86627,6.4,190.6
366789123,2023-01-01T10:45:00+00:00,18.90872,72.94412,4.9,273.6
374567890,2023-01-01T10:50:00+00:00,18.93449,72.85038,0.8,182.0
374567890,2023-01-01T10:55:00+00:00,18.97397,72.86948,4.2,60.5
366789123,2023-01-01T11:00:00+00:00,18.91853,72.80514,1.1,93.8
338123456,2023-01-01T11:05:00+00:00,18.86425,72.86623,7.1,274.8
374567890,2023-01-01T11:10:00+00:00,18.96254,72.87898,8.8,14.9
338123456,2023-01-01T11:15:00+00:00,18.89182,72.77451,7.3,308.7
366789123,2023-01-01T11:20:00+00:00,18.91147,72.89651,6.6,344.6
366789123,2023-01-01T11:25:00+00:00,18.86716,72.85736,7.8,218.0
338123456,2023-01-01T11:30:00+00:00,18.89158,72.85597,0.8,174.5
374567890,2023-01-01T11:35:00+00:00,18.92691,72.87008,8.0,278.9
338123456,2023-01-01T11:40:00+00:00,18.90674,72.78047,9.0,224.3
374567890,2023-01-01T11:45:00+00:00,18.97822,72.85107,8.9,224.2
338123456,2023-01-01T11:50:00+00:00,18.99984,72.78953,3.8,58.5
374567890,2023-01-01T11:55:00+00:00,18.97595,72.91812,2.1,218.4
374567890,2023-01-01T12:00:00+00:00,18.85913,72.9089,2.8,89.7
366789123,2023-01-01T12:05:00+00:00,18.88978,72.94003,2.1,345.6
338123456,2023-01-01T12:10:00+00:00,18.90894,72.91044,4.6,219.4
338123456,2023-01-01T12:15:00+00:00,18.9936,72.81955,8.0,97.7
366789123,2023-01-01T12:20:00+00:00,18.8662,72.93274,1.0,350.4
374567890,2023-01-01T12:25:00+00:00,18.85899,72.91135,4.5,180.7
374567890,2023-01-01T12:30:00+00:00,18.90386,72.79764,9.4,349.0
374567890,2023-01-01T12:35:00+00:00,18.83418,72.83771,8.9,336.1
374567890,2023-01-01T12:40:00+00:00,18.92451,72.79647,2.1,105.2
366789123,2023-01-01T12:45:00+00:00,18.97932,72.861,1.7,235.7
338123456,2023-01-01T12:50:00+00:00,18.89576,72.79252,0.6,217.9
374567890,2023-01-01T12:55:00+00:00,18.8643,72.85451,5.7,13.3
338123456,2023-01-01T13:00:00+00:00,18.84484,72.76828,2.6,8.9
374567890,2023-01-01T13:05:00+00:00,18.85743,72.94953,8.5,86.5
374567890,2023-01-01T13:10:00+00:00,18.95684,72.81254,5.1,275.9
366789123,2023-01-01T13:15:00+00:00,18.83266,72.82854,9.2,190.1
374567890,2023-01-01T13:20:00+00:00,18.85102,72.80818,2.9,154.8
366789123,2023-01-01T13:25:00+00:00,18.98849,72.84884,8.5,314.2
366789123,2023-01-01T13:30:00+00:00,18.93829,72.84304,1.7,237.3
338123456,2023-01-01T13:35:00+00:00,18.84014,72.7582,8.0,33.0
338123456,2023-01-01T13:40:00+00:00,18.9947,72.92962,10.0,158.7
338123456,2023-01-01T13:45:00+00:00,18.80667,72.85816,6.1,41.6
366789123,2023-01-01T13:50:00+00:00,18.99525,72.93937,2.0,19.3
374567890,2023-01-01T13:55:00+00:00,18.86109,72.93353,3.1,171.1
338123456,2023-01-01T14:00:00+00:00,18.85466,72.94407,5.7,53.5
374567890,2023-01-01T14:05:00+00:00,18.81909,72.82641,2.8,276.7
366789123,2023-01-01T14:10:00+00:00,18.80703,72.86263,1.6,102.2
366789123,2023-01-01T14:15:00+00:00,18.94122,72.91808,8.3,58.0
338123456,2023-01-01T14:20:00+00:00,18.85946,72.86988,4.8,339.2
366789123,2023-01-01T14:25:00+00:00,18.97215,72.90051,5.8,130.9
366789123,2023-01-01T14:30:00+00:00,18.82185,72.91505,1.3,249.0
338123456,2023-01-01T14:35:00+00:00,18.85147,72.94683,6.6,304.4
374567890,2023-01-01T14:40:00+00:00,18.96221,72.9016,0.9,78.6
374567890,2023-01-01T14:45:00+00:00,18.97569,72.94013,8.1,127.6
366789123,2023-01-01T14:50:00+00:00,18.96777,72.90142,3.0,243.0
338123456,2023-01-01T14:55:00+00:00,18.91149,72.87521,1.0,30.0
338123456,2023-01-01T15:00:00+00:00,18.91531,72.7629,6.3,306.9
338123456,2023-01-01T15:05:00+00:00,18.92765,72.84872,2.7,298.7
338123456,2023-01-01T15:10:00+00:00,18.84543,72.79311,0.6,56.7
366789123,2023-01-01T15:15:00+00:00,18.9518,72.78073,0.2,348.1
366789123,2023-01-01T15:20:00+00:00,18.84414,72.80831,2.6,202.4
338123456,2023-01-01T15:25:00+00:00,18.89037,72.83449,7.9,151.1
366789123,2023-01-01T15:30:00+00:00,18.94004,72.7822,2.1,280.7
366789123,2023-01-01T15:35:00+00:00,18.80776,72.92295,8.1,165.4
374567890,2023-01-01T15:40:00+00:00,18.97563,72.80239,0.9,346.9
366789123,2023-01-01T15:45:00+00:00,18.96634,72.75707,2.4,186.4
374567890,2023-01-01T15:50:00+00:00,18.97672,72.81365,3.6,20.9
374567890,2023-01-01T15:55:00+00:00,18.92712,72.81345,6.5,142.1
338123456,2023-01-01T16:00:00+00:00,18.91748,72.84201,9.6,324.9
338123456,2023-01-01T16:05:00+00:00,18.99206,72.90045,6.5,243.8
366789123,2023-01-01T16:10:00+00:00,18.82882,72.84376,4.3,113.2
374567890,2023-01-01T16:15:00+00:00,18.97272,72.80446,1.8,4.7
366789123,2023-01-01T16:20:00+00:00,18.97732,72.81304,8.9,156.6
374567890,2023-01-01T16:25:00+00:00,18.9179,72.92649,0.9,274.4
338123456,2023-01-01T16:30:00+00:00,18.86884,72.78194,8.5,274.0
366789123,2023-01-01T16:35:00+00:00,18.95962,72.8994,5.6,199.3
338123456,2023-01-01T16:40:00+00:00,18.92398,72.82609,0.8,277.2
366789123,2023-01-01T16:45:00+00:00,18.95658,72.80918,0.6,56.2
366789123,2023-01-01T16:50:00+00:00,18.89814,72.78378,5.7,58.3
374567890,2023-01-01T16:55:00+00:00,18.9529,72.93791,8.9,336.1
366789123,2023-01-01T17:00:00+00:00,18.93997,72.76155,7.6,13.5
366789123,2023-01-01T17:05:00+00:00,18.8969,72.76069,1.5,193.2
374567890,2023-01-01T17:10:00+00:00,18.99618,72.75204,8.0,304.4
374567890,2023-01-01T17:15:00+00:00,18.94725,72.90926,0.4,18.3
374567890,2023-01-01T17:20:00+00:00,18.98124,72.94483,4.6,223.7
374567890,2023-01-01T17:25:00+00:00,18.86795,72.80942,8.9,36.0
366789123,2023-01-01T17:30:00+00:00,18.92071,72.86636,9.6,164.9
338123456,2023-01-01T17:35:00+00:00,18.93195,72.91642,6.0,168.8
366789123,2023-01-01T17:40:00+00:00,18.83203,72.76355,7.3,64.9
338123456,2023-01-01T17:45:00+00:00,18.87278,72.90726,1.6,76.4
338123456,2023-01-01T17:50:00+00:00,18.89089,72.8507,9.1,158.5
366789123,2023-01-01T17:55:00+00:00,18.89784,72.92209,2.3,349.2
338123456,2023-01-01T18:00:00+00:00,18.85228,72.75909,9.4,344.8
374567890,2023-01-01T18:05:00+00:00,18.86306,72.93962,7.7,241.2
338123456,2023-01-01T18:10:00+00:00,18.90685,72.89818,8.9,44.7
366789123,2023-01-01T18:15:00+00:00,18.88447,72.88296,6.0,193.5
338123456,2023-01-01T18:20:00+00:00,18.99004,72.83543,3.3,107.3
366789123,2023-01-01T18:25:00+00:00,18.97995,72.93065,7.3,14.5
374567890,2023-01-01T18:30:00+00:00,18.83344,72.90204,5.7,188.5
338123456,2023-01-01T18:35:00+00:00,18.9707,72.83537,7.8,203.8
366789123,2023-01-01T18:40:00+00:00,18.9984,72.76919,3.7,201.2
338123456,2023-01-01T18:45:00+00:00,18.9806,72.91501,3.9,246.1
366789123,2023-01-01T18:50:00+00:00,18.82312,72.75501,7.0,243.5
338123456,2023-01-01T18:55:00+00:00,18.87995,72.83281,9.8,39.6
374567890,2023-01-01T19:00:00+00:00,18.8001,72.77661,0.2,163.5
374567890,2023-01-01T19:05:00+00:00,18.98354,72.83751,1.2,15.6
374567890,2023-01-01T19:10:00+00:00,18.95338,72.78991,9.8,270.7
374567890,2023-01-01T19:15:00+00:00,18.84358,72.79444,6.3,115.3
374567890,2023-01-01T19:20:00+00:00,18.9904,72.76644,6.5,244.2
338123456,2023-01-01T19:25:00+00:00,18.80237,72.92312,8.1,93.6
338123456,2023-01-01T19:30:00+00:00,18.85038,72.94265,1.1,267.6
338123456,2023-01-01T19:35:00+00:00,18.93419,72.83423,8.5,17.7
338123456,2023-01-01T19:40:00+00:00,18.84576,72.87796,3.2,159.7
366789123,2023-01-01T19:45:00+00:00,18.83234,72.94306,4.5,211.5
374567890,2023-01-01T19:50:00+00:00,18.96669,72.77166,5.1,245.0
366789123,2023-01-01T19:55:00+00:00,18.94366,72.80131,9.7,131.0
366789123,2023-01-01T20:00:00+00:00,18.94642,72.75291,3.8,34.8
374567890,2023-01-01T20:05:00+00:00,18.98242,72.85775,8.6,314.1
338123456,2023-01-01T20:10:00+00:00,18.99038,72.89768,8.6,139.3
374567890,2023-01-01T20:15:00+00:00,18.99546,72.84838,9.1,140.4
338123456,2023-01-01T20:20:00+00:00,18.89857,72.84937,4.9,1.4
366789123,2023-01-01T20:25:00+00:00,18.90803,72.79595,4.0,107.8
366789123,2023-01-01T20:30:00+00:00,18.88948,72.83696,2.6,258.0
338123456,2023-01-01T20:35:00+00:00,18.96719,72.77544,7.5,11.4
338123456,2023-01-01T20:40:00+00:00,18.83781,72.93217,3.2,237.9
374567890,2023-01-01T20:45:00+00:00,18.87202,72.86546,3.7,4.6
338123456,2023-01-01T20:50:00+00:00,18.82721,72.94779,1.3,322.6
366789123,2023-01-01T20:55:00+00:00,18.93239,72.82261,8.8,344.3
366789123,2023-01-01T21:00:00+00:00,18.94941,72.92201,6.3,8.1
374567890,2023-01-01T21:05:00+00:00,18.94971,72.82422,0.5,218.0
366789123,2023-01-01T21:10:00+00:00,18.83738,72.75085,4.0,164.8
338123456,2023-01-01T21:15:00+00:00,18.93026,72.89127,3.2,253.8
366789123,2023-01-01T21:20:00+00:00,18.93373,72.92093,0.9,73.9
374567890,2023-01-01T21:25:00+00:00,18.94991,72.76977,8.3,187.7
374567890,2023-01-01T21:30:00+00:00,18.84612,72.84018,5.3,20.1
338123456,2023-01-01T21:35:00+00:00,18.89919,72.89175,3.3,261.5
366789123,2023-01-01T21:40:00+00:00,18.89395,72.79526,0.9,292.6
338123456,2023-01-01T21:45:00+00:00,18.95015,72.88884,5.8,358.1
338123456,2023-01-01T21:50:00+00:00,18.9243,72.86883,8.7,52.1
374567890,2023-01-01T21:55:00+00:00,18.87218,72.83166,6.8,24.0
366789123,2023-01-01T22:00:00+00:00,18.96547,72.8028,6.1,182.3
374567890,2023-01-01T22:05:00+00:00,18.96058,72.78941,2.3,177.6
374567890,2023-01-01T22:10:00+00:00,18.92844,72.91544,0.3,92.2
338123456,2023-01-01T22:15:00+00:00,18.83986,72.91272,1.4,201.6
374567890,2023-01-01T22:20:00+00:00,18.81134,72.90109,10.0,301.7
338123456,2023-01-01T22:25:00+00:00,18.98924,72.75327,3.1,78.7
338123456,2023-01-01T22:30:00+00:00,18.91784,72.93786,7.3,309.2
338123456,2023-01-01T22:35:00+00:00,18.8515,72.80004,3.2,320.8
374567890,2023-01-01T22:40:00+00:00,18.9464,72.78667,2.1,30.4
374567890,2023-01-01T22:45:00+00:00,18.84544,72.87351,3.6,93.9
338123456,2023-01-01T22:50:00+00:00,18.94471,72.84375,5.6,303.6
338123456,2023-01-01T22:55:00+00:00,18.97082,72.91928,6.5,304.1
338123456,2023-01-01T23:00:00+00:00,18.88911,72.9467,7.5,275.7
366789123,2023-01-01T23:05:00+00:00,18.98629,72.75295,4.1,246.4
366789123,2023-01-01T23:10:00+00:00,18.99,72.8051,3.4,193.3
374567890,2023-01-01T23:15:00+00:00,18.92483,72.909,5.4,292.3
366789123,2023-01-01T23:20:00+00:00,18.86613,72.93176,7.2,190.0
366789123,2023-01-01T23:25:00+00:00,18.84941,72.90599,7.6,29.1
338123456,2023-01-01T23:30:00+00:00,18.93927,72.94479,8.5,215.4
366789123,2023-01-01T23:35:00+00:00,18.90597,72.87384,1.4,197.4
374567890,2023-01-01T23:40:00+00:00,18.9982,72.93099,4.1,188.7
374567890,2023-01-01T23:45:00+00:00,18.98646,72.82187,9.5,75.5
366789123,2023-01-01T23:50:00+00:00,18.85477,72.76354,6.6,310.3
366789123,2023-01-01T23:55:00+00:00,18.97676,72.92743,2.6,147.9
338123456,2023-01-01T00:00:00+00:00,18.92061,72.91496,6.1,160.5
338123456,2023-01-01T00:05:00+00:00,18.92503,72.81669,8.5,172.3
374567890,2023-01-01T00:10:00+00:00,18.88235,72.84297,9.9,306.1
366789123,2023-01-01T00:15:00+00:00,18.9382,72.76053,3.8,69.7
366789123,2023-01-01T00:20:00+00:00,18.85643,72.79845,1.4,117.6
338123456,2023-01-01T00:25:00+00:00,18.95297,72.90262,9.5,221.5
374567890,2023-01-01T00:30:00+00:00,18.95629,72.90301,9.4,20.8
338123456,2023-01-01T00:35:00+00:00,18.94241,72.90419,4.1,257.7
338123456,2023-01-01T00:40:00+00:00,18.8079,72.93376,8.2,115.8
366789123,2023-01-01T00:45:00+00:00,18.99368,72.93849,1.0,241.5
338123456,2023-01-01T00:50:00+00:00,18.95895,72.8505,2.0,167.3
338123456,2023-01-01T00:55:00+00:00,18.91969,72.77888,3.7,277.5
338123456,2023-01-01T01:00:00+00:00,18.81493,72.75034,4.2,347.6
366789123,2023-01-01T01:05:00+00:00,18.91603,72.88769,0.4,216.8
374567890,2023-01-01T01:10:00+00:00,18.8654,72.85366,1.4,274.9
366789123,2023-01-01T01:15:00+00:00,18.99357,72.75314,3.9,233.6
374567890,2023-01-01T01:20:00+00:00,18.86059,72.8889,5.4,347.2
374567890,2023-01-01T01:25:00+00:00,18.95103,72.92072,3.0,245.2
366789123,2023-01-01T01:30:00+00:00,18.95138,72.83068,0.2,35.9
338123456,2023-01-01T01:35:00+00:00,18.98458,72.78154,0.6,238.2
338123456,2023-01-01T01:40:00+00:00,18.89118,72.7775,0.6,225.6
374567890,2023-01-01T01:45:00+00:00,18.82433,72.86233,2.8,320.8
374567890,2023-01-01T01:50:00+00:00,18.90065,72.86761,1.9,330.1
374567890,2023-01-01T01:55:00+00:00,18.92087,72.82481,9.6,182.1
374567890,2023-01-01T02:00:00+00:00,18.83654,72.84759,6.4,354.1
374567890,2023-01-01T02:05:00+00:00,18.85933,72.9084,9.8,327.9
338123456,2023-01-01T02:10:00+00:00,18.88725,72.87434,5.3,308.5
374567890,2023-01-01T02:15:00+00:00,18.83008,72.8867,2.0,131.1
338123456,2023-01-01T02:20:00+00:00,18.83235,72.79251,7.6,265.5
374567890,2023-01-01T02:25:00+00:00,18.88977,72.86693,8.9,200.2
366789123,2023-01-01T02:30:00+00:00,18.96172,72.90947,2.6,95.0
338123456,2023-01-01T02:35:00+00:00,18.93753,72.82508,0.4,272.8
366789123,2023-01-01T02:40:00+00:00,18.97842,72.91149,4.7,108.5
374567890,2023-01-01T02:45:00+00:00,18.8481,72.7713,6.0,268.3
338123456,2023-01-01T02:50:00+00:00,18.96514,72.86974,8.0,277.6
338123456,2023-01-01T02:55:00+00:00,18.92051,72.77374,8.6,348.4
366789123,2023-01-01T03:00:00+00:00,18.95682,72.84904,6.0,156.0
374567890,2023-01-01T03:05:00+00:00,18.94613,72.91321,7.2,313.3
374567890,2023-01-01T03:10:00+00:00,18.93239,72.78361,2.2,5.6
366789123,2023-01-01T03:15:00+00:00,18.81786,72.78986,7.8,184.1
366789123,2023-01-01T03:20:00+00:00,18.95851,72.84938,3.1,140.9
366789123,2023-01-01T03:25:00+00:00,18.87188,72.77113,4.0,305.1
338123456,2023-01-01T03:30:00+00:00,18.88255,72.78534,3.5,241.9
366789123,2023-01-01T03:35:00+00:00,18.81614,72.84055,5.2,105.4
366789123,2023-01-01T03:40:00+00:00,18.9376,72.94144,5.6,155.0
338123456,2023-01-01T03:45:00+00:00,18.95905,72.83416,5.6,104.6
374567890,2023-01-01T03:50:00+00:00,18.99437,72.91073,9.0,252.0
338123456,2023-01-01T03:55:00+00:00,18.82295,72.75884,9.0,246.1
366789123,2023-01-01T04:00:00+00:00,18.9681,72.80835,7.5,120.4
338123456,2023-01-01T04:05:00+00:00,18.94419,72.77228,3.6,303.2
338123456,2023-01-01T04:10:00+00:00,18.86059,72.81864,4.6,231.8
374567890,2023-01-01T04:15:00+00:00,18.89519,72.92408,6.3,121.8
366789123,2023-01-01T04:20:00+00:00,18.86367,72.84604,0.7,19.6
374567890,2023-01-01T04:25:00+00:00,18.82592,72.86312,3.1,81.5
338123456,2023-01-01T04:30:00+00:00,18.80605,72.86822,3.9,11.6
366789123,2023-01-01T04:35:00+00:00,18.80409,72.91977,1.0,350.1
338123456,2023-01-01T04:40:00+00:00,18.84877,72.91808,2.3,35.8
374567890,2023-01-01T04:45:00+00:00,18.82068,72.92887,1.0,244.4
338123456,2023-01-01T04:50:00+00:00,18.96083,72.92675,9.7,226.0
